#OTU ID	PMA01	PMA02	PMA03	PMA04	PMA05	PMA06	PMA07	PMA08	PMA09	PMA10	PMA11	PMA12	PMA13	PMA14	PMA15	PMA16	PMA17	PMA18	PMA19	PMA20	PMA21	PMA22	PMA23	PMA24	PMA25	PMA26	PMA27	PMA28	PMA29	PMA30	PMA31	PMA32	PMA33	PMA34	PMA35	PMA36	PMA37	PMA38	PMA39	PMA40	PMA41	PMA42	PMA43	PMA44	PMA45	PMA46	PMA47	PMA48	PMA49	PMA50	PMA51	PMA52	taxonomy
GCF_000512915.1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	7	4	9	0	5	2	2	0	0	0	1	0	1	0	5	0	14	20	26	0	0	1	0	0	8	6	4	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella_viscericola;t__Barnesiella_viscericola_C46,_DSM_18177
GCF_000511775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0	1	2	0	0	0	1	0	0	0	1	1	0	2	1	2	0	5	2	4	0	0	0	0	0	1	5	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_pyogenes;t__Bacteroides_pyogenes_JCM_10003
GCF_000499785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_neonati;t__Bacteroides_neonati_MS4
GCF_000473955.1	0	0	0	0	0	0	0	0	0	0	0	0	28	23	11	0	0	1	0	0	0	4	2	0	0	0	1	0	2	7	0	0	0	0	0	0	6	6	4	0	5	0	5	0	0	1	1	0	0	5	1	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__Coprobacter_fastidiosus;t__Coprobacter_fastidiosus_NSB1
GCF_000478885.1	0	0	0	0	4	0	4	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	3	2	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia_equolifaciens;t__Adlercreutzia_equolifaciens_DSM_19450
GCF_000492175.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__;o__;f__;g__;s__Firmicutes_bacterium_ASF500;t__Firmicutes_bacterium_ASF500_ASF500
GCF_000488855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__;s__[Eubacterium]_brachy;t__[Eubacterium]_brachy_ATCC_33089
GCF_000478985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_sp._BV3C26;t__Peptoniphilus_sp._BV3C26_BV3C26
GCF_000497755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aliihoeflea;s__Aliihoeflea_sp._2WW;t__Aliihoeflea_sp._2WW_2WW
GCF_000493735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__Carnobacterium_inhibens;t__Carnobacterium_inhibens_WN1359
GCF_000510425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__;s__[Eubacterium]_nodatum;t__[Eubacterium]_nodatum_ATCC_33099
GCF_000517545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	3	2	0	1	2	5	0	1	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_reticulotermitis;t__Bacteroides_reticulotermitis_JCM_10512
GCF_000613345.1	0	1	0	0	0	0	0	1	2	0	1	0	1	4	1	0	1	9	5	1	0	1	0	0	0	1	1	4	15	36	9	0	0	0	0	0	3	6	4	0	1	1	0	1	2	5	1	0	0	0	0	2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_disiens;t__Prevotella_disiens_JCM_6334
GCF_000565015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_catoniae;t__Porphyromonas_catoniae_ATCC_51270
GCF_000550805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_vitaeruminis;t__Corynebacterium_vitaeruminis_DSM_20294
GCF_000527135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__Methyloversatilis;s__Methyloversatilis_discipulorum;t__Methyloversatilis_discipulorum_FAM1
GCF_000613785.1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	17	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	0	0	1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_oulorum;t__Prevotella_oulorum_JCM_14966
GCF_000613505.1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	13	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	2	0	0	0	4	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_oris;t__Prevotella_oris_JCM_12252
GCF_000613805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_paurosaccharolyticus;t__Bacteroides_paurosaccharolyticus_JCM_15092
GCF_000723465.1	20	33	12	0	0	0	0	0	40	0	0	0	22	21	15	0	1	1	9	0	12	9	71	0	1	0	0	0	42	34	15	0	0	0	0	0	363	21	13	0	0	0	0	0	19	11	8	0	31	19	16	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_bicirculans;t__Ruminococcus_bicirculans_80/3
GCF_000614145.1	4	0	0	0	4	1	6	0	1	0	0	0	5	4	2	0	0	1	1	0	7	7	15	0	49	35	111	0	30	42	16	0	0	7	2	0	1	0	2	0	3	21	17	0	8	7	17	0	32	15	13	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_faecichinchillae;t__Bacteroides_faecichinchillae_JCM_17102
GCF_000614025.1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	2	0	0	0	10	0	0	0	17	0	0	0	1	0	0	0	57	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_aurantiaca;t__Prevotella_aurantiaca_JCM_15754
GCF_000614105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_micans;t__Prevotella_micans_JCM_16134
GCF_000614065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_dentasini;t__Prevotella_dentasini_JCM_15908
GCF_000701705.1	1	1	3	0	0	0	0	0	2	0	0	0	2	3	9	0	0	0	0	0	9	6	32	0	31	34	43	0	3	6	8	0	0	0	0	0	11	24	23	0	4	22	18	0	7	3	8	0	0	0	4	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila_wadsworthia;t__Bilophila_wadsworthia_ATCC_49260
GCF_000688375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp._HUN102;t__Prevotella_sp._HUN102_HUN102
GCF_000686665.1	0	0	0	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	2	0	0	0	0	0	5	2	0	0	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__[Clostridium]_saccharogumia;t__[Clostridium]_saccharogumia_DSM_17460
GCF_000622145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus_yeei;t__Paracoccus_yeei_ATCC_BAA-599
GCF_000619945.1	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_lundense;t__Clostridium_lundense_DSM_17049
GCF_000614205.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_saccharolytica;t__Prevotella_saccharolytica_JCM_17484
GCF_000686125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_sp._NK3A76;t__Ruminococcus_sp._NK3A76_NK3A76
GCF_000688015.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp._AB3007;t__Eubacterium_sp._AB3007_AB3007
GCF_000701685.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella;s__Gemella_sanguinis;t__Gemella_sanguinis_ATCC_700632
GCF_000701665.1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus_desmolans;t__Butyricicoccus_desmolans_ATCC_43058
GCF_000701545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae_bacterium_AC2014;t__Lachnospiraceae_bacterium_AC2014_AC2014
GCF_000702025.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_schinkii;t__Blautia_schinkii_DSM_10518
GCF_000711825.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium]_aminophilum;t__[Clostridium]_aminophilum_DSM_10710
GCF_000702165.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Sharpea;s__Sharpea_azabuensis;t__Sharpea_azabuensis_DSM_18934
GCF_000702065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Kandleria;s__Kandleria_vitulina;t__Kandleria_vitulina_DSM_20405
GCF_000702285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp._Ga6A1;t__Bacteroides_sp._Ga6A1_Ga6A1
GCF_000723405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__Hydrogenophaga_intermedia;t__Hydrogenophaga_intermedia_S1
GCF_000765235.1	1	3	4	0	5	2	7	0	27	4	3	0	3	2	0	0	15	69	56	0	30	42	129	0	3	3	4	0	4	13	5	0	1	1	2	0	13	7	4	0	3	5	3	0	4	2	2	0	10	25	97	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._ER4;t__Oscillibacter_sp._ER4_ER4
GCF_000752095.1	1	0	1	0	0	1	4	0	1	0	0	0	8	2	3	0	0	0	1	0	5	2	1	0	1	1	2	0	3	2	0	0	1	0	0	0	2	1	1	0	0	0	0	0	1	1	2	0	4	3	5	0	k__Bacteria;p__;c__;o__;f__;g__;s__bacterium_LF-3;t__bacterium_LF-3
GCF_000723565.1	0	0	0	4	0	0	0	3	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	5	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Saccharibacter;s__Saccharibacter_sp._AM169;t__Saccharibacter_sp._AM169_AM168
GCF_000752035.1	0	0	0	0	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	1	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_rubiinfantis;t__Bacillus_rubiinfantis
GCF_000741785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_stellenboschense;t__Bifidobacterium_stellenboschense_DSM_23968
GCF_000741165.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_biavatii;t__Bifidobacterium_biavatii_DSM_23969
GCF_000735515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia_adecarboxylata;t__Leclercia_adecarboxylata_ATCC_23216
GCF_000741645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_minimum;t__Bifidobacterium_minimum_LMG_11592
GCF_000741715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_saguini;t__Bifidobacterium_saguini_DSM_23967
GCF_000744935.1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._KNHs214;t__Clostridium_sp._KNHs214_KNHs214
GCF_000745855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Xenophilus;s__Xenophilus_azovorans;t__Xenophilus_azovorans_DSM_13620
GCF_000745955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Alysiella;s__Alysiella_crassa;t__Alysiella_crassa_DSM_2578
GCF_000756665.1	0	1	0	22	0	0	0	5	0	0	0	36	1	0	1	6	0	0	0	7	0	0	0	13	0	2	0	6	0	0	0	4	0	0	0	10	0	0	0	9	0	0	0	2	0	0	2	2	0	0	0	13	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax_nanhaiticus;t__Alcanivorax_nanhaiticus_19-m-6
GCF_000763765.1	0	0	0	5	0	0	0	1	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_dentocariosa;t__Rothia_dentocariosa_C6D
GCF_000762865.1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp._S7_MS_2;t__Prevotella_sp._S7_MS_2_S7_MS_2
GCF_000758925.1	3	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp._S7-1-8;t__Prevotella_sp._S7-1-8_S7-1-8
GCF_000765215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp._ER2;t__Eubacterium_sp._ER2_ER2
GCF_000763785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus_sanguinis;t__Paracoccus_sanguinis_4681
GCF_000775615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	6	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	6	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Pontibacillus;s__Pontibacillus_litoralis;t__Pontibacillus_litoralis_JSM_072002
GCF_000768875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	7	11	0	0	0	5	0	1	8	1	0	1	1	1	0	0	2	2	0	0	0	0	0	0	1	1	0	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_sp._COT-239_OH1446;t__Porphyromonas_sp._COT-239_OH1446_COT-239_OH1446
GCF_000767175.1	38	11	24	0	9	12	8	0	29	16	25	0	1	4	4	0	14	16	18	0	0	1	1	0	1	2	3	0	5	2	4	0	0	0	2	0	0	0	0	0	0	5	7	0	0	0	1	0	0	2	1	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonas_carbonis;t__Cellulomonas_carbonis_T26
GCF_000768855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__Porphyromonadaceae_bacterium_COT-184_OH4590;t__Porphyromonadaceae_bacterium_COT-184_OH4590_COT-184_OH4590
GCF_000769075.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_sp._COT-290_OH3588;t__Porphyromonas_sp._COT-290_OH3588_COT-290_OH3588
GCF_000768955.1	5	2	8	0	1	1	0	0	0	2	2	0	7	11	15	0	0	1	1	1	0	0	2	0	0	4	2	0	2	5	1	0	1	10	11	0	0	0	1	1	10	19	9	1	0	0	0	0	0	5	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_crevioricanis;t__Porphyromonas_crevioricanis_COT-253_OH2125
